ticker,side,entry_c,fair_for_side,spread_c,baseline_c,mfe_c,mae_c,mfe_at_s,mae_at_s,final_bid_c,settled_yes,btc_dist_pct,closed_full,closed_half,closed_min,directional
KXBTC15M-26APR011945-45,yes,27,55,1,27,86,27,360,0,82,1,0.0217,1,1,1,1
KXBTC15M-26APR011930-30,no,69,89,9,31,100,69,180,0,100,0,0.1443,1,1,1,1
KXBTC15M-26APR011915-15,yes,62,69,3,62,100,62,720,0,100,1,0.1002,1,1,1,1
KXBTC15M-26APR011900-00,no,55,81,12,45,100,55,240,0,100,0,0.1388,1,1,1,1
KXBTC15M-26APR011845-45,yes,40,95,1,40,100,40,120,0,100,1,0.1321,1,1,1,1
KXBTC15M-26APR011830-30,no,70,75,4,30,99,19,720,480,99,0,0.1133,1,1,1,1
KXBTC15M-26APR011815-15,no,74,79,4,26,100,74,660,0,100,0,0.1457,1,1,1,1
KXBTC15M-26APR011800-00,no,50,55,3,50,81,0,360,720,0,1,0.0216,1,1,1,1
KXBTC15M-26APR011745-45,no,53,61,5,47,100,21,660,180,100,0,0.0395,1,1,1,1
KXBTC15M-26APR011730-30,yes,61,75,13,61,100,61,540,0,100,1,0.1055,1,1,1,1
KXBTC15M-26APR011715-15,yes,46,73,24,46,100,46,540,0,100,1,0.0815,1,1,1,1
KXBTC15M-26APR011700-00,yes,50,76,2,50,96,50,180,0,89,1,0.0774,1,1,1,1
KXBTC15M-26APR011645-45,yes,23,56,33,34,100,23,720,0,100,1,0.0317,1,1,1,1
KXBTC15M-26APR011630-30,no,50,60,12,50,92,4,480,420,92,0,0.0572,1,1,1,1
KXBTC15M-26APR011615-15,no,57,69,6,43,100,57,600,0,100,0,0.1182,1,1,1,1
KXBTC15M-26APR011600-00,no,21,63,42,62,68,20,480,0,25,0,0.0731,1,1,1,1
KXBTC15M-26APR011545-45,yes,50,65,15,57,53,15,600,240,51,0,0.0953,0,0,0,1
KXBTC15M-26APR011530-30,yes,40,56,6,40,100,40,300,0,100,1,0.0209,1,1,1,1
KXBTC15M-26APR011515-15,yes,69,87,3,69,98,69,180,0,98,1,0.1491,1,1,1,1
KXBTC15M-26APR011500-00,yes,24,40,16,35,39,0,180,600,0,0,0.0643,1,1,1,1
KXBTC15M-26APR011445-45,yes,58,66,0,58,100,50,600,240,100,1,0.0977,1,1,1,1
KXBTC15M-26APR011430-30,no,60,68,0,40,93,49,660,600,93,0,0.1220,1,1,1,1
KXBTC15M-26APR011415-15,no,66,89,7,34,100,66,60,0,100,0,0.1271,1,1,1,1
KXBTC15M-26APR011345-45,no,48,72,20,52,100,48,600,0,100,0,0.1367,1,1,1,1
KXBTC15M-26APR011330-30,yes,53,59,5,53,61,0,120,600,0,0,0.0557,1,1,1,1
KXBTC15M-26APR011315-15,yes,60,75,5,60,80,0,0,240,0,0,0.1002,1,1,1,1
KXBTC15M-26APR011300-00,yes,30,67,37,36,35,0,60,720,0,0,0.0822,0,0,0,1
KXBTC15M-26APR011245-45,yes,51,73,20,51,98,18,720,120,98,1,0.1163,1,1,1,1
KXBTC15M-26APR011230-30,yes,39,76,37,43,100,39,540,0,100,1,0.1406,1,1,1,1
KXBTC15M-26APR011215-15,no,59,72,4,41,100,59,600,0,100,0,0.1201,1,1,1,1
KXBTC15M-26APR011200-00,yes,60,67,6,60,100,55,660,180,100,1,0.1044,1,1,1,1
KXBTC15M-26APR011145-45,yes,55,65,8,55,93,43,600,420,93,1,0.0916,1,1,1,1
KXBTC15M-26APR011130-30,yes,43,60,15,43,100,43,600,0,100,1,0.0704,1,1,1,1
KXBTC15M-26APR011115-15,yes,37,47,10,41,55,1,240,720,1,0,0.0199,1,1,1,1
KXBTC15M-26APR011100-00,yes,48,63,15,54,100,47,720,0,100,1,0.1088,1,1,1,1
KXBTC15M-26APR011045-45,no,37,58,6,63,99,37,660,0,99,0,0.0695,1,1,1,1
KXBTC15M-26APR011015-15,yes,61,87,5,61,95,61,60,0,95,1,0.1448,1,1,1,1
KXBTC15M-26APR011000-00,yes,47,77,19,47,99,47,240,0,99,1,0.1487,1,1,1,1
KXBTC15M-26APR010945-45,yes,31,51,20,36,62,0,420,660,0,0,0.0141,1,1,1,1
KXBTC15M-26APR010930-30,yes,61,74,4,61,100,61,180,0,100,1,0.1350,1,1,1,1
KXBTC15M-26APR010915-15,no,53,66,13,47,87,7,300,720,7,1,0.1461,1,1,1,1
KXBTC15M-26APR010900-00,no,11,37,26,75,23,10,60,0,23,1,0.0458,0,0,1,1
KXBTC15M-26APR010845-45,yes,43,81,38,55,43,0,0,600,0,0,0.1177,0,0,0,0
KXBTC15M-26APR010830-30,no,30,36,5,70,95,11,720,540,95,0,0.0521,1,1,1,1
KXBTC15M-26APR010815-15,no,64,91,19,36,100,64,720,0,100,0,0.1425,1,1,1,1
KXBTC15M-26APR010800-00,yes,62,74,6,62,100,62,540,0,100,1,0.0793,1,1,1,1
KXBTC15M-26APR010745-45,yes,45,62,17,47,69,10,480,660,14,0,0.0410,1,1,1,1
KXBTC15M-26APR010730-30,yes,44,59,13,44,72,5,600,720,5,0,0.0292,1,1,1,1
KXBTC15M-26APR010715-15,yes,49,57,8,52,82,20,720,480,82,1,0.0199,1,1,1,1
KXBTC15M-26APR010700-00,yes,56,64,8,57,87,4,360,600,33,1,0.0340,1,1,1,1
KXBTC15M-26APR010645-45,yes,60,65,2,60,79,16,660,240,41,1,0.0314,1,1,1,1
KXBTC15M-26APR010630-30,yes,33,43,8,33,79,0,420,720,0,0,0.0170,1,1,1,1
KXBTC15M-26APR010615-15,no,57,64,2,43,100,57,720,0,100,0,0.0598,1,1,1,1
KXBTC15M-26APR010600-00,yes,62,71,8,62,100,62,660,0,100,1,0.0935,1,1,1,1
KXBTC15M-26APR010545-45,yes,59,71,12,63,60,0,60,720,0,0,0.0958,0,0,0,1
KXBTC15M-26APR010530-30,yes,50,71,20,50,98,50,180,0,98,1,0.0524,1,1,1,1
KXBTC15M-26APR010515-15,yes,47,71,14,47,61,0,240,600,0,0,0.0784,0,1,1,1
KXBTC15M-26APR010500-00,yes,36,56,20,43,62,0,420,720,0,0,0.0235,1,1,1,1
KXBTC15M-26APR010445-45,yes,57,62,2,57,95,57,540,0,87,1,0.0566,1,1,1,1
KXBTC15M-26APR010430-30,yes,34,43,9,35,100,34,660,0,100,1,0.0409,1,1,1,1
KXBTC15M-26APR010415-15,no,47,71,4,53,100,47,360,0,100,0,0.1003,1,1,1,1
KXBTC15M-26APR010400-00,no,54,66,30,46,100,54,180,0,100,0,0.0645,1,1,1,1
KXBTC15M-26APR010345-45,yes,53,70,6,53,65,0,360,720,0,0,0.1375,0,1,1,1
KXBTC15M-26APR010330-30,no,53,61,7,47,100,53,660,0,100,0,0.0617,1,1,1,1
KXBTC15M-26APR010315-15,yes,59,69,10,59,100,52,600,60,100,1,0.0966,1,1,1,1
KXBTC15M-26APR010300-00,yes,44,60,16,46,95,16,720,360,95,1,0.0524,1,1,1,1
KXBTC15M-26APR010245-45,yes,31,55,24,34,100,31,720,0,100,1,0.0222,1,1,1,1
KXBTC15M-26APR010230-30,yes,54,73,19,56,100,54,600,0,100,1,0.1034,1,1,1,1
KXBTC15M-26APR010200-00,yes,25,44,19,28,53,0,240,720,0,0,0.0393,1,1,1,1
KXBTC15M-26APR010145-45,yes,50,61,9,50,57,2,180,720,2,0,0.0693,0,1,0,1
KXBTC15M-26APR010115-15,yes,30,42,12,35,90,1,720,660,90,1,0.0423,1,1,1,1
KXBTC15M-26APR010100-00,yes,46,70,19,46,99,41,420,60,99,1,0.0734,1,1,1,1
KXBTC15M-26APR010045-45,yes,44,61,17,48,100,42,600,60,100,1,0.0454,1,1,1,1
KXBTC15M-26APR010030-30,yes,47,70,22,47,100,47,720,0,100,1,0.0845,1,1,1,1
KXBTC15M-26APR010015-15,yes,59,80,21,66,66,1,60,480,1,0,0.1399,0,0,0,1
KXBTC15M-26MAR312345-45,yes,62,86,10,62,100,62,180,0,100,1,0.1293,1,1,1,1
KXBTC15M-26MAR312330-30,yes,50,66,16,51,50,0,0,540,0,0,0.0858,0,0,0,0
KXBTC15M-26MAR312300-00,yes,35,59,24,40,58,8,120,660,11,0,0.0484,1,1,1,1
KXBTC15M-26MAR312245-45,yes,61,69,5,61,79,32,720,180,79,1,0.1204,1,1,1,1
KXBTC15M-26MAR312230-30,no,33,80,36,67,100,33,180,0,100,0,0.1104,1,1,1,1
KXBTC15M-26MAR312215-15,yes,64,75,11,64,90,0,300,600,0,0,0.1459,1,1,1,1
KXBTC15M-26MAR312200-00,yes,30,58,28,35,47,0,420,660,0,0,0.0498,0,1,1,1
KXBTC15M-26MAR312145-45,yes,51,61,10,53,51,0,0,660,0,0,0.0655,0,0,0,0
KXBTC15M-26MAR312130-30,yes,21,42,21,26,21,0,0,660,0,0,0.0613,0,0,0,0
KXBTC15M-26MAR312115-15,yes,49,60,8,49,59,18,120,240,49,0,0.0697,1,1,1,1
KXBTC15M-26MAR312100-00,yes,54,71,11,54,100,44,660,120,100,1,0.1275,1,1,1,1
KXBTC15M-26MAR312045-45,no,43,63,7,57,70,0,60,720,0,1,0.0626,1,1,1,1
KXBTC15M-26MAR312015-15,yes,16,32,16,21,18,0,300,540,0,0,0.0762,0,0,0,1
KXBTC15M-26MAR312000-00,yes,22,63,40,22,53,1,420,660,6,0,0.0560,0,1,1,1
KXBTC15M-26MAR311945-45,yes,45,62,17,47,99,45,720,0,99,1,0.0544,1,1,1,1
KXBTC15M-26MAR311930-30,yes,46,81,12,46,98,46,300,0,98,1,0.1208,1,1,1,1
KXBTC15M-26MAR311915-15,yes,27,38,11,32,97,16,720,60,97,1,0.0593,1,1,1,1
KXBTC15M-26MAR311900-00,yes,28,64,36,30,92,20,720,120,92,1,0.0794,1,1,1,1
KXBTC15M-26MAR311845-45,yes,17,41,24,31,99,10,540,120,99,1,0.0488,1,1,1,1
KXBTC15M-26MAR311815-15,yes,26,46,20,35,33,0,60,600,0,0,0.0201,0,0,0,1
KXBTC15M-26MAR311800-00,yes,52,69,17,52,100,51,720,0,100,1,0.1127,1,1,1,1
KXBTC15M-26MAR311745-45,no,30,53,23,67,30,0,0,600,0,1,0.0139,0,0,0,0
KXBTC15M-26MAR311730-30,yes,32,72,40,37,90,10,600,300,74,1,0.1202,1,1,1,1
KXBTC15M-26MAR311715-15,yes,12,33,21,18,12,0,0,480,0,0,0.0951,0,0,0,0
KXBTC15M-26MAR311700-00,yes,48,65,14,48,100,48,600,0,100,1,0.0691,1,1,1,1
KXBTC15M-26MAR311645-45,yes,39,59,17,39,98,31,660,180,98,1,0.0526,1,1,1,1
KXBTC15M-26MAR311630-30,yes,38,58,20,42,38,0,0,600,0,0,0.0444,0,0,0,0
KXBTC15M-26MAR311615-15,yes,63,74,7,63,100,59,600,120,100,1,0.1479,1,1,1,1
KXBTC15M-26MAR311600-00,yes,21,78,57,65,46,19,60,0,38,1,0.0861,0,0,1,1
KXBTC15M-26MAR311545-45,yes,41,70,29,43,41,0,0,360,0,0,0.0845,0,0,0,0
KXBTC15M-26MAR311530-30,yes,39,70,31,40,39,0,0,720,0,0,0.0979,0,0,0,0
KXBTC15M-26MAR311515-15,yes,58,73,15,62,100,58,720,0,100,1,0.1208,1,1,1,1
KXBTC15M-26MAR311500-00,no,31,44,7,69,92,31,60,0,72,1,0.0158,1,1,1,1
KXBTC15M-26MAR311445-45,yes,33,65,32,37,96,22,720,600,96,1,0.1252,1,1,1,1
KXBTC15M-26MAR311430-30,no,28,46,7,72,93,28,540,0,76,1,0.0373,1,1,1,1
KXBTC15M-26MAR311400-00,no,42,56,5,58,100,42,600,0,100,0,0.0729,1,1,1,1
KXBTC15M-26MAR311345-45,yes,43,57,7,43,51,0,180,720,0,0,0.1086,0,1,1,1
KXBTC15M-26MAR311330-30,yes,43,59,16,48,52,0,480,720,0,0,0.1271,0,1,1,1
KXBTC15M-26MAR311300-00,no,56,69,21,44,100,56,180,0,100,0,0.1434,1,1,1,1
KXBTC15M-26MAR311245-45,yes,39,66,27,41,100,15,600,240,100,1,0.1267,1,1,1,1
KXBTC15M-26MAR311200-00,yes,47,55,6,47,82,0,360,720,0,0,0.0620,1,1,1,1
KXBTC15M-26MAR311145-45,yes,55,60,10,55,89,54,420,120,67,0,0.1202,1,1,1,1
KXBTC15M-26MAR311130-30,yes,35,43,8,37,57,0,480,720,0,0,0.0796,1,1,1,1
KXBTC15M-26MAR311100-00,yes,39,44,1,39,43,0,0,420,0,0,0.0675,1,1,0,1
KXBTC15M-26MAR311045-45,yes,37,47,10,37,37,0,0,420,0,0,0.0352,0,0,0,0
KXBTC15M-26MAR311015-15,no,24,40,5,76,70,4,240,540,4,1,0.0889,1,1,1,1
KXBTC15M-26MAR310945-45,yes,67,75,3,67,100,67,420,0,100,1,0.0909,1,1,1,1
KXBTC15M-26MAR310930-30,yes,69,74,1,69,75,1,0,720,1,0,0.1384,1,1,0,1
KXBTC15M-26MAR310915-15,yes,59,71,10,59,100,56,660,120,100,1,0.1190,1,1,1,1
KXBTC15M-26MAR310900-00,yes,46,63,17,48,46,0,0,600,0,0,0.0681,0,0,0,0
KXBTC15M-26MAR310845-45,yes,43,63,20,47,100,42,720,60,100,1,0.0724,1,1,1,1
KXBTC15M-26MAR310830-30,yes,48,58,10,48,100,36,720,60,100,1,0.0438,1,1,1,1
KXBTC15M-26MAR310800-00,yes,21,41,20,26,21,0,0,660,2,0,0.0569,0,0,0,0
KXBTC15M-26MAR310745-45,yes,60,71,10,60,100,59,720,60,100,1,0.1290,1,1,1,1
KXBTC15M-26MAR310715-15,yes,48,70,19,48,99,4,720,480,99,1,0.0833,1,1,1,1
KXBTC15M-26MAR310645-45,yes,47,68,21,60,51,0,240,600,0,0,0.1032,0,0,0,1
KXBTC15M-26MAR310630-30,yes,63,70,5,63,83,42,480,720,42,0,0.1387,1,1,1,1
KXBTC15M-26MAR310600-00,yes,29,39,10,32,29,0,0,540,0,0,0.0808,0,0,0,0
KXBTC15M-26MAR310545-45,yes,47,60,13,52,98,46,720,660,98,1,0.0854,1,1,1,1
KXBTC15M-26MAR310530-30,no,54,64,10,46,100,54,660,0,100,0,0.1112,1,1,1,1
KXBTC15M-26MAR310515-15,no,60,66,4,40,99,29,660,240,98,0,0.1146,1,1,1,1
KXBTC15M-26MAR310500-00,yes,27,72,11,27,60,1,0,240,1,0,0.0925,0,1,1,1
KXBTC15M-26MAR310430-30,yes,48,62,11,48,67,0,300,720,0,0,0.0442,1,1,1,1
KXBTC15M-26MAR310415-15,yes,25,60,35,33,97,25,720,0,97,1,0.0474,1,1,1,1
KXBTC15M-26MAR310400-00,yes,51,83,32,71,94,50,300,0,94,1,0.1287,1,1,1,1
KXBTC15M-26MAR310345-45,yes,41,75,34,49,92,22,720,240,92,1,0.1365,1,1,1,1
KXBTC15M-26MAR310330-30,no,68,79,4,32,99,59,600,660,92,0,0.1458,1,1,1,1
KXBTC15M-26MAR310315-15,yes,37,78,41,37,52,0,60,600,0,0,0.1116,0,0,1,1
KXBTC15M-26MAR310245-45,yes,55,75,17,55,89,34,720,420,89,1,0.0988,1,1,1,1
KXBTC15M-26MAR310230-30,yes,41,80,39,49,60,1,360,600,1,0,0.1276,0,1,1,1
KXBTC15M-26MAR310215-15,yes,31,67,36,35,61,0,180,600,0,0,0.0715,0,1,1,1
KXBTC15M-26MAR310200-00,yes,69,92,10,69,95,69,120,0,95,1,0.1170,1,1,1,1
KXBTC15M-26MAR310145-45,yes,42,68,26,42,99,28,720,60,99,1,0.0887,1,1,1,1
KXBTC15M-26MAR310130-30,yes,44,55,11,47,100,44,660,0,100,1,0.0308,1,1,1,1
KXBTC15M-26MAR310115-15,yes,26,64,38,40,63,0,120,660,0,0,0.0839,1,1,1,1
KXBTC15M-26MAR310100-00,yes,58,75,4,58,79,1,0,420,1,0,0.1285,1,1,1,1
KXBTC15M-26MAR310030-30,no,20,43,23,76,90,19,60,0,90,0,0.0194,1,1,1,1
KXBTC15M-26MAR310015-15,no,39,53,5,61,100,31,720,420,100,0,0.0161,1,1,1,1
KXBTC15M-26MAR310000-00,yes,51,68,12,51,61,11,420,720,11,0,0.0958,0,1,1,1
KXBTC15M-26MAR302345-45,yes,41,55,9,41,70,0,180,600,0,0,0.0235,1,1,1,1
KXBTC15M-26MAR302330-30,yes,50,70,20,52,50,0,0,720,0,0,0.1010,0,0,0,0
KXBTC15M-26MAR302315-15,yes,17,45,28,18,52,0,360,720,0,0,0.0249,1,1,1,1
KXBTC15M-26MAR302300-00,yes,58,70,11,58,97,29,720,120,97,1,0.1108,1,1,1,1
KXBTC15M-26MAR302245-45,yes,35,53,18,43,35,0,0,720,0,0,0.0241,0,0,0,0
KXBTC15M-26MAR302215-15,yes,30,47,17,37,48,0,300,720,0,0,0.0345,1,1,1,1
KXBTC15M-26MAR302200-00,yes,36,47,11,37,81,24,420,60,64,0,0.0243,1,1,1,1
KXBTC15M-26MAR302115-15,no,33,46,13,67,80,4,240,540,4,1,0.0322,1,1,1,1
KXBTC15M-26MAR302045-45,yes,55,75,1,55,99,55,420,0,99,1,0.1163,1,1,1,1
KXBTC15M-26MAR302030-30,no,59,73,4,41,81,0,60,600,0,1,0.0759,1,1,1,1
KXBTC15M-26MAR302015-15,yes,30,72,42,32,71,0,180,600,0,0,0.1317,1,1,1,1
KXBTC15M-26MAR302000-00,yes,45,57,9,45,56,26,600,720,26,1,0.0390,1,1,1,1
KXBTC15M-26MAR301945-45,yes,44,64,20,44,99,18,720,660,99,1,0.0878,1,1,1,1
KXBTC15M-26MAR301930-30,yes,56,61,1,56,100,56,660,0,100,1,0.0662,1,1,1,1
KXBTC15M-26MAR301915-15,yes,10,44,34,19,10,0,0,480,0,0,0.0276,0,0,0,0
KXBTC15M-26MAR301900-00,yes,45,68,22,45,46,0,0,720,0,0,0.0793,0,0,0,1
KXBTC15M-26MAR301845-45,yes,28,72,44,28,85,24,660,480,82,1,0.1307,1,1,1,1
KXBTC15M-26MAR301830-30,yes,46,69,19,46,100,46,540,0,100,1,0.0994,1,1,1,1
KXBTC15M-26MAR301815-15,no,32,53,2,68,94,32,180,0,90,0,0.0137,1,1,1,1
KXBTC15M-26MAR301800-00,yes,32,52,20,34,47,0,300,660,0,0,0.0115,0,1,1,1
KXBTC15M-26MAR301745-45,yes,40,67,27,41,99,39,720,0,99,1,0.0736,1,1,1,1
KXBTC15M-26MAR301730-30,yes,66,80,4,66,100,66,660,0,100,1,0.1329,1,1,1,1
KXBTC15M-26MAR301715-15,yes,41,66,25,43,100,14,720,360,100,1,0.0627,1,1,1,1
KXBTC15M-26MAR301700-00,yes,45,62,14,45,54,15,540,660,48,0,0.0653,0,1,1,1
KXBTC15M-26MAR301645-45,yes,51,59,5,51,54,8,0,240,32,1,0.0474,0,0,0,1
KXBTC15M-26MAR301630-30,yes,41,60,19,45,99,41,600,0,99,1,0.0510,1,1,1,1
KXBTC15M-26MAR301615-15,yes,64,72,4,64,100,64,540,0,100,1,0.1377,1,1,1,1
KXBTC15M-26MAR301600-00,yes,50,60,9,50,100,50,600,0,100,1,0.0610,1,1,1,1
KXBTC15M-26MAR301545-45,yes,53,63,10,53,92,52,720,60,92,1,0.0836,1,1,1,1
KXBTC15M-26MAR301530-30,yes,53,68,11,53,57,0,0,720,0,0,0.1197,0,0,0,1
KXBTC15M-26MAR301515-15,yes,53,69,12,53,57,0,0,540,0,0,0.0967,0,0,0,1
KXBTC15M-26MAR301500-00,yes,55,74,19,60,55,0,0,660,0,0,0.0856,0,0,0,0
KXBTC15M-26MAR301445-45,no,25,78,53,34,46,0,60,300,0,1,0.0742,0,0,1,1
KXBTC15M-26MAR301430-30,yes,37,63,26,41,68,0,240,600,0,0,0.0822,1,1,1,1
KXBTC15M-26MAR301415-15,yes,51,61,10,51,71,1,60,720,1,0,0.0687,1,1,1,1
KXBTC15M-26MAR301400-00,yes,46,62,16,52,46,0,0,660,0,0,0.0887,0,0,0,0
KXBTC15M-26MAR301345-45,no,36,57,15,64,52,0,60,720,0,1,0.0421,0,1,1,1
KXBTC15M-26MAR301330-30,yes,29,42,13,34,33,0,60,540,0,0,0.0417,0,0,0,1
KXBTC15M-26MAR301315-15,no,31,52,6,69,100,31,600,0,100,0,0.0119,1,1,1,1
KXBTC15M-26MAR301300-00,yes,59,65,1,59,68,0,120,660,0,0,0.0806,1,1,1,1
KXBTC15M-26MAR301245-45,yes,50,76,23,50,97,33,720,660,97,1,0.1495,1,1,1,1
KXBTC15M-26MAR301230-30,yes,32,46,13,32,47,0,60,720,0,0,0.0207,1,1,1,1
KXBTC15M-26MAR301215-15,no,64,90,9,36,100,64,60,0,100,0,0.1440,1,1,1,1
KXBTC15M-26MAR301200-00,yes,32,62,30,50,59,0,120,540,0,0,0.0825,0,1,1,1
KXBTC15M-26MAR301130-30,yes,19,34,15,22,20,1,660,720,1,0,0.1497,0,0,0,1
KXBTC15M-26MAR301115-15,yes,46,56,10,49,52,0,180,720,0,0,0.0542,0,1,0,1
KXBTC15M-26MAR301045-45,no,36,59,23,62,100,35,540,0,100,0,0.0634,1,1,1,1
KXBTC15M-26MAR301030-30,yes,30,37,7,32,30,0,0,600,0,0,0.1044,0,0,0,0
KXBTC15M-26MAR301015-15,yes,58,71,9,58,100,58,360,0,100,1,0.1313,1,1,1,1
KXBTC15M-26MAR301000-00,no,43,52,5,57,100,43,600,0,100,0,0.0133,1,1,1,1
KXBTC15M-26MAR300945-45,yes,46,55,1,46,62,0,120,720,0,0,0.0227,1,1,1,1
KXBTC15M-26MAR300930-30,yes,47,82,25,47,94,47,300,0,55,0,0.1155,1,1,1,1
KXBTC15M-26MAR300915-15,yes,27,68,41,36,95,27,720,0,95,1,0.0666,1,1,1,1
KXBTC15M-26MAR300900-00,yes,58,73,15,60,99,58,180,0,99,1,0.0554,1,1,1,1
KXBTC15M-26MAR300845-45,no,24,38,14,73,92,18,660,360,23,1,0.0480,1,1,1,1
KXBTC15M-26MAR300830-30,yes,46,70,24,49,95,44,420,540,78,1,0.0863,1,1,1,1
KXBTC15M-26MAR300815-15,yes,60,75,8,60,100,60,600,0,100,1,0.1087,1,1,1,1
KXBTC15M-26MAR300800-00,yes,54,66,3,54,99,54,720,0,99,1,0.0631,1,1,1,1
KXBTC15M-26MAR300745-45,yes,37,61,24,45,49,0,300,720,0,0,0.0406,0,1,1,1
KXBTC15M-26MAR300730-30,yes,41,76,32,41,97,29,720,120,97,1,0.0651,1,1,1,1
KXBTC15M-26MAR300700-00,yes,53,91,38,56,99,53,660,0,99,1,0.0716,1,1,1,1
KXBTC15M-26MAR300645-45,yes,46,94,48,48,57,4,60,720,4,0,0.0710,0,0,1,1
KXBTC15M-26MAR300630-30,yes,52,99,39,52,79,20,240,720,20,0,0.1048,0,1,1,1
KXBTC15M-26MAR300615-15,yes,25,64,35,25,30,0,60,660,0,0,0.0211,0,0,0,1
KXBTC15M-26MAR300600-00,yes,53,68,8,53,60,0,0,420,0,0,0.0629,0,1,0,1
KXBTC15M-26MAR300545-45,yes,37,63,26,39,55,5,480,600,22,1,0.0701,0,1,1,1
KXBTC15M-26MAR300530-30,yes,15,57,42,43,16,0,60,240,0,0,0.0224,0,0,0,1
KXBTC15M-26MAR300515-15,yes,40,52,12,40,54,0,600,720,0,0,0.0139,1,1,1,1
KXBTC15M-26MAR300500-00,no,45,69,2,55,99,45,180,0,99,0,0.0585,1,1,1,1
KXBTC15M-26MAR300430-30,no,55,60,4,45,100,55,720,0,100,0,0.0592,1,1,1,1
KXBTC15M-26MAR300345-45,yes,48,88,40,74,55,22,60,120,22,0,0.1014,0,0,0,1
KXBTC15M-26MAR300330-30,yes,53,71,18,54,68,1,120,720,1,0,0.0954,0,1,1,1
KXBTC15M-26MAR300315-15,yes,37,54,15,37,98,21,600,120,98,1,0.0150,1,1,1,1
KXBTC15M-26MAR300300-00,yes,50,58,5,50,63,1,120,600,1,0,0.0258,1,1,1,1
KXBTC15M-26MAR300245-45,yes,45,61,16,47,99,32,720,300,99,1,0.0363,1,1,1,1
KXBTC15M-26MAR300215-15,yes,56,67,9,56,79,0,240,720,0,0,0.0995,1,1,1,1
KXBTC15M-26MAR300200-00,yes,33,60,27,41,82,28,720,120,82,0,0.0608,1,1,1,1
KXBTC15M-26MAR300145-45,yes,49,58,9,49,49,0,0,600,0,0,0.0465,0,0,0,0
KXBTC15M-26MAR300130-30,yes,40,53,11,40,97,40,660,0,95,1,0.0231,1,1,1,1
KXBTC15M-26MAR300115-15,no,33,43,7,67,52,4,120,600,4,1,0.0402,1,1,1,1
KXBTC15M-26MAR300045-45,yes,51,60,4,51,64,0,480,720,0,0,0.0613,1,1,1,1
KXBTC15M-26MAR300030-30,yes,50,74,24,64,100,38,540,240,100,1,0.1177,1,1,1,1
KXBTC15M-26MAR300000-00,yes,33,64,31,36,66,8,480,600,9,0,0.0702,1,1,1,1
KXBTC15M-26MAR292345-45,yes,51,66,15,56,51,11,0,540,13,0,0.1128,0,0,0,0
KXBTC15M-26MAR292330-30,yes,60,67,2,60,100,60,480,0,100,1,0.1284,1,1,1,1
KXBTC15M-26MAR292315-15,no,49,64,6,51,100,49,660,0,100,0,0.1055,1,1,1,1
KXBTC15M-26MAR292245-45,yes,51,60,2,51,100,7,720,420,100,1,0.0763,1,1,1,1
KXBTC15M-26MAR292230-30,no,46,57,21,54,99,46,420,0,98,0,0.0432,1,1,1,1
KXBTC15M-26MAR292215-15,no,30,41,8,70,59,0,60,540,0,1,0.0617,1,1,1,1
KXBTC15M-26MAR292200-00,yes,76,89,6,76,95,76,0,0,93,1,0.1395,1,1,1,1
KXBTC15M-26MAR292145-45,yes,54,62,2,54,70,11,180,720,11,0,0.0970,1,1,1,1
KXBTC15M-26MAR292130-30,yes,51,58,3,51,100,51,720,0,100,1,0.1489,1,1,1,1
KXBTC15M-26MAR292100-00,no,40,56,2,60,92,40,360,0,73,0,0.0991,1,1,1,1
KXBTC15M-26MAR292045-45,no,46,55,9,54,100,46,600,0,100,0,0.0890,1,1,1,1
KXBTC15M-26MAR292015-15,no,50,69,21,50,100,50,180,0,100,0,0.0977,1,1,1,1
KXBTC15M-26MAR292000-00,no,34,46,12,66,84,31,420,120,39,0,0.0628,1,1,1,1
KXBTC15M-26MAR291945-45,no,40,53,8,60,93,40,420,0,85,1,0.0439,1,1,1,1
KXBTC15M-26MAR291845-45,yes,37,68,31,46,55,0,120,540,0,0,0.1121,0,1,1,1
KXBTC15M-26MAR291830-30,yes,54,71,10,54,100,48,720,60,100,1,0.1383,1,1,1,1
KXBTC15M-26MAR291800-00,yes,70,89,10,70,99,68,420,180,99,1,0.1257,1,1,1,1
KXBTC15M-26MAR291745-45,yes,63,78,10,63,74,3,120,600,4,0,0.0860,0,1,1,1
KXBTC15M-26MAR291730-30,yes,41,76,35,44,100,41,660,0,100,1,0.0958,1,1,1,1
KXBTC15M-26MAR291715-15,yes,57,78,21,61,57,0,0,660,0,0,0.1100,0,0,0,0
KXBTC15M-26MAR291700-00,yes,14,55,41,38,46,2,120,240,6,1,0.0111,0,1,1,1
KXBTC15M-26MAR291645-45,yes,51,83,32,51,54,0,60,660,0,0,0.1299,0,0,0,1
KXBTC15M-26MAR291630-30,yes,60,88,26,60,100,60,420,0,100,1,0.1336,1,1,1,1
KXBTC15M-26MAR291615-15,yes,74,93,12,74,100,74,540,0,100,1,0.1463,1,1,1,1
KXBTC15M-26MAR291600-00,yes,49,84,35,50,69,0,120,660,0,0,0.0863,0,1,1,1
KXBTC15M-26MAR291545-45,yes,72,88,16,72,87,2,180,600,3,0,0.1091,1,1,1,1
KXBTC15M-26MAR291530-30,yes,47,72,25,47,90,12,420,720,12,0,0.0653,1,1,1,1
